timestamp,traffic_mbps,latency_ms,packet_loss_rate,cpu_usage,memory_usage,disk_io_mbps,network_errors,temperature_c,is_anomaly,anomaly_score
2025-08-27 17:32:22,542.19,2.9,0.0013,0.348,0.467,59.9,2,45.4,False,0.0
2025-08-27 17:37:22,488.66,2.96,0.0014,0.3,0.365,44.7,2,35.7,False,0.0
2025-08-27 17:42:22,384.48,2.44,0.0025,0.276,0.375,73.3,1,35.8,False,0.0
2025-08-27 17:47:22,544.75,2.45,0.0028,0.434,0.461,72.7,1,40.4,False,0.0
2025-08-27 17:52:22,324.9,1.63,0.0017,0.316,0.416,50.5,0,40.4,False,0.0
2025-08-27 17:57:22,548.88,3.65,0.0021,0.363,0.475,66.3,0,35.4,False,0.0
2025-08-27 18:02:22,196.81,2.4,0.0007,0.142,0.385,49.1,1,37.5,False,0.0
2025-08-27 18:07:22,80.81,1.93,0.0014,0.178,0.385,31.4,0,31.5,False,0.0
2025-08-27 18:12:22,275.84,2.22,0.0015,0.062,0.343,37.5,2,30.7,False,0.0
2025-08-27 18:17:22,329.29,2.37,0.0012,0.124,0.37,23.4,2,31.0,False,0.0
2025-08-27 18:22:22,324.41,2.45,0.0023,0.194,0.358,54.2,4,33.7,False,0.0
2025-08-27 18:27:22,200.14,3.25,0.001,0.046,0.294,24.0,3,31.0,False,0.0
2025-08-27 18:32:22,186.44,47.26,0.1913,0.092,0.319,54.9,18,34.0,True,0.4
2025-08-27 18:37:22,204.16,1.25,0.0014,0.101,0.389,33.1,0,34.2,False,0.0
2025-08-27 18:42:22,108.83,1.47,0.0018,0.125,0.394,38.0,0,35.0,False,0.0
2025-08-27 18:47:22,452.05,1.06,0.0015,0.069,0.302,29.6,2,30.0,False,0.0
2025-08-27 18:52:22,195.75,2.21,0.0015,0.184,0.399,31.5,0,32.6,False,0.0
2025-08-27 18:57:22,133.45,1.77,0.0007,0.156,0.382,44.4,0,32.5,False,0.0
2025-08-27 19:02:22,37.89,1.69,0.0007,0.046,0.352,22.1,4,31.8,False,0.0
2025-08-27 19:07:22,67.47,2.64,0.0008,0.155,0.369,30.9,2,30.3,False,0.0
2025-08-27 19:12:22,239.59,2.7,0.0019,0.193,0.358,25.1,0,32.7,False,0.0
2025-08-27 19:17:22,105.28,1.63,0.0014,0.122,0.369,31.2,1,27.3,False,0.0
2025-08-27 19:22:22,14.77,2.7,0.0016,0.068,0.342,31.1,0,32.6,False,0.0
2025-08-27 19:27:22,173.68,1.91,0.0016,0.139,0.385,32.4,1,34.6,False,0.0
2025-08-27 19:32:22,196.28,2.08,0.0017,0.113,0.393,36.4,0,36.1,False,0.0
2025-08-27 19:37:22,179.37,1.75,0.0008,0.168,0.338,38.5,0,34.3,False,0.0
2025-08-27 19:42:22,168.95,1.63,0.0014,0.139,0.382,48.8,0,34.7,False,0.0
2025-08-27 19:47:22,90.41,2.73,0.0024,0.071,0.353,21.1,1,36.5,False,0.0
2025-08-27 19:52:22,638.24,1.53,0.0013,0.19,0.357,158.9,1,37.2,True,0.0
2025-08-27 19:57:22,161.25,2.52,0.0023,0.145,0.327,42.4,2,31.5,False,0.0
2025-08-27 20:02:22,114.93,2.1,0.0008,0.075,0.314,43.8,1,34.7,False,0.0
2025-08-27 20:07:22,265.93,2.01,0.0009,0.121,0.367,31.4,1,32.2,False,0.0
2025-08-27 20:12:22,223.22,1.92,0.0016,0.168,0.324,51.5,1,34.4,False,0.0
2025-08-27 20:17:22,293.03,1.82,0.0015,0.164,0.383,40.4,1,31.7,False,0.0
2025-08-27 20:22:22,259.68,1.77,0.0006,0.217,0.429,41.6,1,34.0,False,0.0
2025-08-27 20:27:22,139.82,2.08,0.001,0.073,0.328,14.0,3,30.9,False,0.0
2025-08-27 20:32:22,88.08,1.71,0.0011,0.17,0.374,18.4,1,31.2,False,0.0
2025-08-27 20:37:22,764.1,2.23,0.001,0.131,0.338,141.5,1,38.4,True,0.0
2025-08-27 20:42:22,243.71,3.02,0.0017,0.091,0.321,35.4,1,30.6,False,0.0
2025-08-27 20:47:22,264.12,1.48,0.0015,0.132,0.348,37.2,0,35.3,False,0.0
2025-08-27 20:52:22,98.54,1.28,0.0012,0.158,0.371,32.9,0,34.5,False,0.0
2025-08-27 20:57:22,253.11,2.5,0.0022,0.049,0.324,19.7,1,33.3,False,0.0
2025-08-27 21:02:22,244.95,1.91,0.001,0.099,0.374,27.3,2,29.8,False,0.0
2025-08-27 21:07:22,254.95,2.27,0.002,0.208,0.37,44.5,3,36.9,False,0.0
2025-08-27 21:12:22,262.94,3.16,0.0016,0.148,0.322,17.1,0,30.4,False,0.0
2025-08-27 21:17:22,207.75,2.55,0.0019,0.229,0.463,50.4,2,41.8,False,0.0
2025-08-27 21:22:22,175.8,1.71,0.0007,0.141,0.323,32.7,0,31.9,False,0.0
2025-08-27 21:27:22,117.19,1.85,0.0011,0.076,0.359,33.2,1,27.3,False,0.0
2025-08-27 21:32:22,161.44,2.06,0.0018,0.027,0.282,40.7,5,25.3,False,0.0
2025-08-27 21:37:22,167.32,2.43,0.0019,0.142,0.359,22.2,1,31.0,False,0.0
2025-08-27 21:42:22,282.16,2.53,0.002,0.067,0.297,38.7,2,35.8,False,0.0
2025-08-27 21:47:22,334.57,2.01,0.0007,0.162,0.338,35.2,0,37.3,False,0.0
2025-08-27 21:52:22,268.39,1.35,0.0016,0.123,0.278,20.2,2,39.6,False,0.0
2025-08-27 21:57:22,248.35,2.69,0.0017,0.106,0.363,40.2,0,36.9,False,0.0
2025-08-27 22:02:22,289.93,2.67,0.0012,0.131,0.339,33.9,1,28.1,False,0.0
2025-08-27 22:07:22,152.96,1.32,0.002,0.161,0.347,26.0,1,34.8,False,0.0
2025-08-27 22:12:22,206.98,2.97,0.0021,0.142,0.349,40.1,0,38.9,False,0.0
2025-08-27 22:17:22,246.53,2.78,0.0022,0.158,0.331,15.8,1,27.7,False,0.0
2025-08-27 22:22:22,245.27,2.48,0.0012,0.111,0.313,24.1,2,30.5,False,0.0
2025-08-27 22:27:22,141.28,1.62,0.0018,0.105,0.332,20.3,0,30.6,False,0.0
2025-08-27 22:32:22,200.72,2.23,0.002,0.113,0.258,20.4,0,37.4,False,0.0
2025-08-27 22:37:22,305.13,1.85,0.0013,0.064,0.299,18.4,0,33.8,False,0.0
2025-08-27 22:42:22,105.7,2.67,0.0014,0.115,0.375,38.8,0,37.0,False,0.0
2025-08-27 22:47:22,89.65,2.17,0.0009,0.185,0.343,44.5,1,36.1,False,0.0
2025-08-27 22:52:22,296.69,2.01,0.0014,0.082,0.318,29.0,2,33.5,False,0.0
2025-08-27 22:57:22,148.58,3.02,0.0003,0.14,0.346,12.7,0,33.1,False,0.0
2025-08-27 23:02:22,152.41,2.28,0.001,0.149,0.354,45.1,2,34.2,False,0.0
2025-08-27 23:07:22,348.14,1.8,0.0013,0.148,0.355,30.7,2,30.9,False,0.0
2025-08-27 23:12:22,255.03,1.82,0.0016,0.161,0.403,24.1,2,34.4,False,0.0
2025-08-27 23:17:22,288.62,2.16,0.0027,0.147,0.38,34.9,0,34.7,False,0.0
2025-08-27 23:22:22,133.29,1.68,0.0013,0.204,0.361,26.0,0,31.9,False,0.0
2025-08-27 23:27:22,269.1,2.93,0.0013,0.103,0.34,21.9,0,35.0,False,0.0
2025-08-27 23:32:22,160.46,1.77,0.0013,0.259,0.399,55.4,1,33.6,False,0.0
2025-08-27 23:37:22,293.24,1.57,0.001,0.241,0.425,29.8,1,39.4,False,0.0
2025-08-27 23:42:22,92.28,2.1,0.0013,0.233,0.364,47.5,1,34.5,False,0.0
2025-08-27 23:47:22,269.35,3.02,0.0015,0.258,0.425,37.8,1,34.1,False,0.0
2025-08-27 23:52:22,191.77,2.23,0.0009,0.259,0.358,40.4,1,31.9,False,0.0
2025-08-27 23:57:22,306.69,1.46,0.0018,0.217,0.399,42.7,1,38.6,False,0.0
2025-08-28 00:02:22,231.12,2.46,0.0016,0.207,0.445,46.4,4,35.1,False,0.0
2025-08-28 00:07:22,311.49,2.82,0.0026,0.241,0.388,36.8,2,34.5,False,0.0
2025-08-28 00:12:22,226.02,2.33,0.0009,0.186,0.359,66.4,2,32.0,False,0.0
2025-08-28 00:17:22,373.68,3.11,0.0009,0.289,0.423,46.5,1,33.8,False,0.0
2025-08-28 00:22:22,208.54,3.04,0.0018,0.236,0.357,48.1,3,37.6,False,0.0
2025-08-28 00:27:22,345.56,2.46,0.0026,0.137,0.321,40.9,0,38.0,False,0.0
2025-08-28 00:32:22,266.99,2.16,0.0021,0.185,0.395,25.2,1,31.4,False,0.0
2025-08-28 00:37:22,430.69,1.41,0.0023,0.215,0.383,32.4,2,38.3,False,0.0
2025-08-28 00:42:22,284.83,3.37,0.0011,0.61,0.723,46.6,0,49.9,True,0.0
2025-08-28 00:47:22,301.12,2.1,0.0007,0.221,0.382,35.9,0,36.3,False,0.0
2025-08-28 00:52:22,258.98,2.34,0.0014,0.241,0.34,14.7,1,31.2,False,0.0
2025-08-28 00:57:22,307.15,2.46,0.0012,0.199,0.433,39.4,0,38.0,False,0.0
2025-08-28 01:02:22,208.89,1.93,0.0008,0.245,0.41,35.1,1,36.2,False,0.0
2025-08-28 01:07:22,354.66,2.31,0.0018,0.366,0.404,50.6,5,43.0,False,0.0
2025-08-28 01:12:22,278.0,3.03,0.0012,0.262,0.422,53.2,3,37.8,False,0.0
2025-08-28 01:17:22,366.81,2.32,0.0013,0.278,0.436,46.6,3,33.1,False,0.0
2025-08-28 01:22:22,198.05,2.52,0.0017,0.126,0.325,19.1,1,35.3,False,0.0
2025-08-28 01:27:22,136.56,1.88,0.0022,0.285,0.426,44.5,1,37.6,False,0.0
2025-08-28 01:32:22,362.4,2.75,0.0005,0.241,0.481,55.3,1,34.9,False,0.0
2025-08-28 01:37:22,353.18,3.1,0.0012,0.249,0.441,59.8,3,38.8,False,0.0
2025-08-28 01:42:22,306.58,2.78,0.0017,0.212,0.381,40.6,0,35.0,False,0.0
2025-08-28 01:47:22,356.11,2.16,0.0016,0.181,0.433,44.6,1,34.5,False,0.0
2025-08-28 01:52:22,476.2,2.17,0.0015,0.202,0.358,46.0,0,37.4,False,0.0
2025-08-28 01:57:22,237.5,2.13,0.0022,0.319,0.449,57.3,0,31.1,False,0.0
2025-08-28 02:02:22,366.54,3.04,0.0019,0.248,0.391,83.4,2,31.5,False,0.0
2025-08-28 02:07:22,369.22,2.8,0.0012,0.352,0.414,51.8,0,35.5,False,0.0
2025-08-28 02:12:22,234.04,2.48,0.0017,0.249,0.415,68.4,0,32.7,False,0.0
2025-08-28 02:17:22,180.84,3.37,0.0008,0.311,0.396,41.3,3,39.0,False,0.0
2025-08-28 02:22:22,289.15,2.47,0.0016,0.219,0.392,36.8,0,31.4,False,0.0
2025-08-28 02:27:22,339.3,3.18,0.001,0.349,0.463,39.3,1,37.0,False,0.0
2025-08-28 02:32:22,308.38,3.19,0.0019,0.316,0.471,52.0,1,35.0,False,0.0
2025-08-28 02:37:22,213.05,2.73,0.0008,0.368,0.437,56.1,4,38.3,False,0.0
2025-08-28 02:42:22,204.09,2.31,0.0018,0.27,0.431,30.6,0,37.1,False,0.0
2025-08-28 02:47:22,197.92,1.88,0.0022,0.265,0.423,33.3,1,40.7,False,0.0
2025-08-28 02:52:22,263.67,2.48,0.0008,0.268,0.4,42.3,2,40.5,False,0.0
2025-08-28 02:57:22,264.75,2.52,0.0013,0.367,0.477,71.1,2,41.0,False,0.0
2025-08-28 03:02:22,347.09,2.44,0.0011,0.743,0.647,69.0,1,54.3,True,0.0
2025-08-28 03:07:22,274.61,3.61,0.0031,0.31,0.463,46.4,2,36.1,False,0.0
2025-08-28 03:12:22,199.67,2.65,0.0011,0.273,0.441,61.9,2,37.0,False,0.0
2025-08-28 03:17:22,302.64,2.25,0.0013,0.259,0.381,51.1,2,40.2,False,0.0
2025-08-28 03:22:22,451.1,3.32,0.0012,0.261,0.506,50.2,1,33.2,False,0.0
2025-08-28 03:27:22,367.35,1.3,0.0023,0.283,0.48,44.0,1,37.2,False,0.0
2025-08-28 03:32:22,390.1,1.54,0.0017,0.255,0.416,47.3,4,35.3,False,0.0
2025-08-28 03:37:22,266.94,3.58,0.0011,0.241,0.462,42.9,2,35.8,False,0.0
2025-08-28 03:42:22,235.67,2.3,0.0023,0.316,0.408,50.3,1,38.8,False,0.0
2025-08-28 03:47:22,370.07,2.94,0.0013,0.349,0.44,55.7,0,34.2,False,0.0
2025-08-28 03:52:22,350.37,3.06,0.0016,0.29,0.414,66.6,1,36.4,False,0.0
2025-08-28 03:57:22,334.87,1.9,0.0021,0.221,0.381,45.7,1,33.5,False,0.0
2025-08-28 04:02:22,413.3,2.89,0.0023,0.28,0.386,61.1,2,38.5,False,0.0
2025-08-28 04:07:22,326.81,2.34,0.0019,0.385,0.422,51.3,1,41.4,False,0.0
2025-08-28 04:12:22,198.71,2.5,0.0015,0.315,0.368,54.7,1,41.7,False,0.0
2025-08-28 04:17:22,244.15,3.26,0.0012,0.252,0.468,46.6,2,35.4,False,0.0
2025-08-28 04:22:22,326.52,3.23,0.0012,0.287,0.468,33.4,1,37.3,False,0.0
2025-08-28 04:27:22,427.97,2.2,0.0015,0.344,0.499,69.8,0,39.1,False,0.0
2025-08-28 04:32:22,445.01,3.2,0.0019,0.227,0.389,183.8,2,36.7,True,0.0
2025-08-28 04:37:22,313.05,3.11,0.0026,0.301,0.387,60.9,0,37.8,False,0.0
2025-08-28 04:42:22,220.09,2.97,0.0025,0.318,0.47,47.0,1,36.9,False,0.0
2025-08-28 04:47:22,419.12,1.97,0.0019,0.323,0.482,45.5,0,37.3,False,0.0
2025-08-28 04:52:22,417.93,3.11,0.001,0.358,0.496,50.8,2,39.9,False,0.0
2025-08-28 04:57:22,313.94,2.87,0.0023,0.282,0.378,26.7,0,37.5,False,0.0
2025-08-28 05:02:22,468.09,3.08,0.0021,0.307,0.439,53.8,1,41.4,False,0.0
2025-08-28 05:07:22,359.56,2.89,0.0018,0.368,0.432,24.8,0,40.6,False,0.0
2025-08-28 05:12:22,309.52,3.32,0.002,0.701,0.703,56.8,2,51.7,True,0.0
2025-08-28 05:17:22,386.5,2.95,0.0021,0.178,0.349,21.9,1,33.0,False,0.0
2025-08-28 05:22:22,439.01,2.72,0.0015,0.394,0.477,48.2,0,40.0,False,0.0
2025-08-28 05:27:22,303.72,2.86,0.0022,0.368,0.465,59.9,0,38.9,False,0.0
2025-08-28 05:32:22,438.05,3.04,0.0025,0.326,0.433,51.8,1,32.6,False,0.0
2025-08-28 05:37:22,315.78,2.89,0.002,0.213,0.311,36.7,1,39.0,False,0.0
2025-08-28 05:42:22,438.07,23.65,0.0557,0.285,0.414,46.9,25,37.3,True,0.4
2025-08-28 05:47:22,510.14,3.71,0.0017,0.352,0.384,40.6,1,39.8,False,0.0
2025-08-28 05:52:22,257.66,2.82,0.0017,0.388,0.445,61.5,1,37.0,False,0.0
2025-08-28 05:57:22,425.82,3.17,0.0026,0.391,0.47,51.3,0,36.1,False,0.0
2025-08-28 06:02:22,495.86,3.09,0.0018,0.325,0.43,63.5,0,35.1,False,0.0
2025-08-28 06:07:22,396.77,2.5,0.0016,0.305,0.335,56.1,0,39.7,False,0.0
2025-08-28 06:12:22,449.93,3.78,0.0018,0.369,0.443,59.0,1,40.2,False,0.0
2025-08-28 06:17:22,446.68,3.08,0.0013,0.334,0.45,72.0,0,40.4,False,0.0
2025-08-28 06:22:22,394.77,2.43,0.0015,0.27,0.412,49.2,1,38.5,False,0.0
2025-08-28 06:27:22,474.54,2.01,0.0029,0.297,0.395,50.5,3,37.7,False,0.0
2025-08-28 06:32:22,269.35,2.15,0.0023,0.326,0.44,59.6,1,38.7,False,0.0
2025-08-28 06:37:22,370.84,3.07,0.0017,0.274,0.406,48.8,0,36.0,False,0.0
2025-08-28 06:42:22,246.27,2.81,0.0015,0.305,0.384,47.3,0,35.7,False,0.0
2025-08-28 06:47:22,371.84,3.41,0.0019,0.28,0.322,67.7,2,38.6,False,0.0
2025-08-28 06:52:22,364.91,2.79,0.0022,0.357,0.454,64.7,0,38.2,False,0.0
2025-08-28 06:57:22,289.4,2.4,0.0022,0.279,0.425,38.4,0,36.3,False,0.0
2025-08-28 07:02:22,123.74,2.39,0.0019,0.272,0.357,39.3,1,36.7,False,0.0
2025-08-28 07:07:22,255.68,3.53,0.0022,0.353,0.436,50.7,3,38.0,False,0.0
2025-08-28 07:12:22,373.85,2.62,0.0014,0.3,0.442,46.2,0,34.5,False,0.0
2025-08-28 07:17:22,404.08,3.82,0.0019,0.276,0.395,37.5,2,40.0,False,0.0
2025-08-28 07:22:22,307.81,1.77,0.0028,0.242,0.379,42.0,3,37.2,False,0.0
2025-08-28 07:27:22,244.7,3.12,0.0019,0.356,0.463,44.3,0,36.2,False,0.0
2025-08-28 07:32:22,249.02,3.33,0.0018,0.306,0.386,46.1,0,41.7,False,0.0
2025-08-28 07:37:22,217.35,3.39,0.0017,0.243,0.345,39.8,0,29.3,False,0.0
2025-08-28 07:42:22,323.5,2.79,0.0017,0.418,0.461,79.1,0,41.6,False,0.0
2025-08-28 07:47:22,394.78,1.81,0.0013,0.295,0.466,47.1,3,35.3,False,0.0
2025-08-28 07:52:22,358.66,2.11,0.0025,0.385,0.449,78.0,0,36.4,False,0.0
2025-08-28 07:57:22,409.11,2.42,0.0014,0.364,0.439,37.6,0,46.4,False,0.0
2025-08-28 08:02:22,374.88,1.72,0.001,0.216,0.39,46.1,0,38.0,False,0.0
2025-08-28 08:07:22,441.01,2.35,0.0018,0.338,0.416,67.6,0,34.4,False,0.0
2025-08-28 08:12:22,286.78,2.66,0.0011,0.307,0.435,38.0,0,38.3,False,0.0
2025-08-28 08:17:22,205.41,2.55,0.0013,0.284,0.413,26.0,0,36.9,False,0.0
2025-08-28 08:22:22,377.25,2.27,0.0026,0.302,0.421,55.5,0,37.1,False,0.0
2025-08-28 08:27:22,248.8,3.26,0.0016,0.283,0.41,46.2,3,36.1,False,0.0
2025-08-28 08:32:22,202.16,2.31,0.0024,0.297,0.406,35.0,2,39.5,False,0.0
2025-08-28 08:37:22,404.29,2.72,0.0017,0.377,0.476,50.7,1,42.6,False,0.0
2025-08-28 08:42:22,389.65,2.29,0.0021,0.325,0.398,63.7,0,41.9,False,0.0
2025-08-28 08:47:22,331.0,2.28,0.0023,0.359,0.421,45.4,3,40.9,False,0.0
2025-08-28 08:52:22,345.06,3.21,0.0017,0.306,0.421,53.3,1,31.0,False,0.0
2025-08-28 08:57:22,287.34,2.94,0.0019,0.298,0.37,31.2,3,41.5,False,0.0
2025-08-28 09:02:22,802.11,4.17,0.0021,0.826,0.604,111.9,1,53.6,False,0.3
2025-08-28 09:07:22,713.89,28.12,0.141,0.787,0.638,102.0,30,47.4,True,0.4
2025-08-28 09:12:22,706.91,3.93,0.0031,0.807,0.599,82.2,2,47.8,False,0.3
2025-08-28 09:17:22,583.96,3.16,0.002,0.787,0.612,99.6,4,49.2,False,0.0
2025-08-28 09:22:22,617.83,3.36,0.0024,0.904,0.732,116.0,2,53.1,False,0.3
2025-08-28 09:27:22,856.96,3.34,0.0022,0.988,0.726,112.8,3,54.9,False,0.3
2025-08-28 09:32:22,679.31,4.14,0.0023,0.89,0.661,108.3,0,47.9,False,0.3
2025-08-28 09:37:22,866.05,3.65,0.002,0.789,0.615,101.5,0,56.6,False,0.0
2025-08-28 09:42:22,801.25,4.05,0.0026,0.813,0.578,101.4,1,46.5,False,0.3
2025-08-28 09:47:22,678.91,4.38,0.0029,0.917,0.653,125.1,0,53.6,False,0.3
2025-08-28 09:52:22,733.99,3.79,0.0027,0.886,0.654,111.8,2,53.3,False,0.3
2025-08-28 09:57:22,633.5,3.36,0.0028,0.916,0.685,110.2,1,47.7,False,0.3
2025-08-28 10:02:22,680.32,4.31,0.0029,0.748,0.587,95.7,0,48.9,False,0.0
2025-08-28 10:07:22,601.83,3.83,0.0019,0.762,0.593,102.8,2,47.3,False,0.0
2025-08-28 10:12:22,625.14,4.06,0.0023,0.696,0.584,70.1,0,52.4,False,0.0
2025-08-28 10:17:22,636.15,4.2,0.0023,0.715,0.529,77.9,1,45.1,False,0.0
2025-08-28 10:22:22,749.87,3.88,0.0025,0.812,0.626,88.9,0,44.6,False,0.3
2025-08-28 10:27:22,575.69,5.07,0.0026,0.809,0.599,106.2,1,52.6,False,0.3
2025-08-28 10:32:22,643.84,4.23,0.0027,0.851,0.639,106.9,1,51.6,False,0.3
2025-08-28 10:37:22,658.12,4.59,0.0029,1.0,0.943,103.0,1,75.5,True,0.6
2025-08-28 10:42:22,564.66,3.99,0.0025,0.836,0.637,119.3,1,52.1,False,0.3
2025-08-28 10:47:22,656.1,4.69,0.0022,0.759,0.626,92.3,3,42.3,False,0.0
2025-08-28 10:52:22,764.81,4.94,0.0028,0.819,0.657,107.5,0,46.0,False,0.3
2025-08-28 10:57:22,627.67,4.24,0.0021,0.727,0.529,87.6,0,51.4,False,0.0
2025-08-28 11:02:22,558.7,4.58,0.0014,0.706,0.549,92.2,2,44.1,False,0.0
2025-08-28 11:07:22,647.55,3.38,0.0025,0.762,0.622,84.0,0,49.7,False,0.0
2025-08-28 11:12:22,569.19,3.47,0.0021,0.696,0.578,89.5,0,46.2,False,0.0
2025-08-28 11:17:22,684.58,4.01,0.0021,0.726,0.605,103.1,1,45.4,False,0.0
2025-08-28 11:22:22,541.57,3.06,0.0025,0.708,0.575,89.7,2,55.0,False,0.0
2025-08-28 11:27:22,746.68,4.12,0.0025,0.689,0.65,81.2,0,49.7,False,0.0
2025-08-28 11:32:22,764.75,2.88,0.0014,0.742,0.588,98.5,0,47.2,False,0.0
2025-08-28 11:37:22,627.11,3.61,0.003,0.754,0.648,108.0,0,48.5,False,0.0
2025-08-28 11:42:22,683.2,3.96,0.0027,0.641,0.579,90.2,2,46.8,False,0.0
2025-08-28 11:47:22,683.05,3.22,0.0016,0.752,0.603,97.8,2,49.4,False,0.0
2025-08-28 11:52:22,542.86,3.94,0.0023,0.684,0.616,96.3,1,50.3,False,0.0
2025-08-28 11:57:22,527.83,3.26,0.0019,0.595,0.484,77.3,1,48.4,False,0.0
2025-08-28 12:02:22,637.43,4.26,0.0017,0.589,0.585,89.7,0,47.3,False,0.0
2025-08-28 12:07:22,552.72,3.57,0.0036,0.658,0.538,96.4,1,46.6,False,0.0
2025-08-28 12:12:22,611.15,2.72,0.0025,0.7,0.586,80.8,0,49.8,False,0.0
2025-08-28 12:17:22,426.17,3.13,0.0029,0.61,0.557,96.6,1,41.6,False,0.0
2025-08-28 12:22:22,515.71,4.5,0.0024,0.587,0.502,68.2,0,44.9,False,0.0
2025-08-28 12:27:22,618.36,3.48,0.0023,0.533,0.485,57.1,1,45.8,False,0.0
2025-08-28 12:32:22,607.52,2.94,0.0024,0.661,0.522,95.3,2,52.2,False,0.0
2025-08-28 12:37:22,617.1,2.99,0.002,0.618,0.532,61.8,1,46.8,False,0.0
2025-08-28 12:42:22,469.32,3.57,0.0025,0.621,0.581,82.7,0,49.7,False,0.0
2025-08-28 12:47:22,631.21,4.09,0.0026,0.607,0.515,75.4,1,47.1,False,0.0
2025-08-28 12:52:22,651.74,4.5,0.0024,0.689,0.538,97.8,0,45.1,False,0.0
2025-08-28 12:57:22,649.02,3.67,0.0022,0.657,0.572,89.0,0,48.3,False,0.0
2025-08-28 13:02:22,464.65,3.29,0.0018,0.483,0.447,66.6,1,44.4,False,0.0
2025-08-28 13:07:22,541.21,3.7,0.003,0.459,0.422,62.9,0,44.9,False,0.0
2025-08-28 13:12:22,455.03,3.81,0.0031,0.452,0.489,90.6,0,37.0,False,0.0
2025-08-28 13:17:22,525.64,3.99,0.0032,0.46,0.456,78.4,5,43.3,False,0.0
2025-08-28 13:22:22,655.75,3.13,0.0023,0.912,0.931,72.2,1,63.0,True,0.6
2025-08-28 13:27:22,603.97,2.85,0.0019,0.502,0.501,55.3,2,47.0,False,0.0
2025-08-28 13:32:22,709.27,31.82,0.0665,0.574,0.576,84.3,26,42.4,True,0.4
2025-08-28 13:37:22,503.72,3.99,0.0022,0.577,0.56,100.7,1,46.8,False,0.0
2025-08-28 13:42:22,513.14,3.67,0.0019,0.511,0.556,78.1,0,46.0,False,0.0
2025-08-28 13:47:22,659.03,3.66,0.0021,0.632,0.571,74.7,0,40.0,False,0.0
2025-08-28 13:52:22,529.98,3.33,0.003,0.587,0.532,77.5,2,41.7,False,0.0
2025-08-28 13:57:22,751.07,2.85,0.0025,0.568,0.563,74.7,2,47.3,False,0.0
2025-08-28 14:02:22,462.47,4.77,0.0022,0.54,0.535,77.0,2,44.1,False,0.0
2025-08-28 14:07:22,461.5,2.97,0.0023,0.471,0.506,66.9,2,41.0,False,0.0
2025-08-28 14:12:22,602.42,4.53,0.0013,0.511,0.508,65.2,0,45.6,False,0.0
2025-08-28 14:17:22,356.87,4.19,0.0024,0.478,0.473,58.5,1,42.0,False,0.0
2025-08-28 14:22:22,530.74,2.42,0.0016,0.484,0.488,73.1,0,41.5,False,0.0
2025-08-28 14:27:22,487.95,3.84,0.0025,0.394,0.405,49.0,0,38.1,False,0.0
2025-08-28 14:32:22,559.82,3.11,0.0021,0.448,0.489,74.7,1,43.7,False,0.0
2025-08-28 14:37:22,478.03,2.65,0.0019,0.512,0.552,72.1,1,43.0,False,0.0
2025-08-28 14:42:22,422.44,3.71,0.0019,0.526,0.496,65.9,0,39.0,False,0.0
2025-08-28 14:47:22,444.93,3.79,0.0021,0.46,0.472,76.3,0,42.0,False,0.0
2025-08-28 14:52:22,459.38,3.91,0.0021,0.528,0.563,92.3,0,39.4,False,0.0
2025-08-28 14:57:22,444.18,3.31,0.0018,0.448,0.476,60.2,0,43.4,False,0.0
2025-08-28 15:02:22,395.34,2.85,0.0028,0.441,0.417,67.1,1,40.8,False,0.0
2025-08-28 15:07:22,415.61,3.1,0.0016,0.449,0.468,37.6,0,40.0,False,0.0
2025-08-28 15:12:22,457.28,3.37,0.0022,0.438,0.471,64.6,0,38.5,False,0.0
2025-08-28 15:17:22,468.4,3.46,0.0025,0.403,0.446,49.4,1,41.1,False,0.0
2025-08-28 15:22:22,309.11,3.44,0.0011,0.413,0.437,60.9,1,40.3,False,0.0
2025-08-28 15:27:22,518.97,3.75,0.0022,0.337,0.406,52.4,3,40.1,False,0.0
2025-08-28 15:32:22,477.92,2.97,0.0018,0.468,0.509,59.3,2,39.9,False,0.0
2025-08-28 15:37:22,529.18,3.25,0.0016,0.394,0.492,55.4,1,39.4,False,0.0
2025-08-28 15:42:22,505.07,2.44,0.0011,0.439,0.466,67.4,1,45.1,False,0.0
2025-08-28 15:47:22,580.52,3.39,0.0017,0.305,0.428,57.5,1,36.6,False,0.0
2025-08-28 15:52:22,518.98,2.88,0.0023,0.379,0.422,59.4,1,38.8,False,0.0
2025-08-28 15:57:22,357.37,3.17,0.0027,0.449,0.471,82.1,0,48.0,False,0.0
2025-08-28 16:02:22,353.24,3.79,0.0016,0.33,0.504,62.5,1,32.9,False,0.0
2025-08-28 16:07:22,434.55,46.57,0.1696,0.474,0.501,57.9,23,42.7,True,0.4
2025-08-28 16:12:22,338.16,3.25,0.0019,0.733,0.812,64.2,3,55.1,True,0.0
2025-08-28 16:17:22,482.46,3.86,0.0011,0.413,0.488,49.6,0,35.6,False,0.0
2025-08-28 16:22:22,444.56,3.85,0.0013,0.299,0.379,61.6,2,36.7,False,0.0
2025-08-28 16:27:22,533.93,2.87,0.0019,0.227,0.417,43.5,1,36.9,False,0.0
2025-08-28 16:32:22,451.45,2.79,0.002,0.417,0.458,47.3,2,43.1,False,0.0
2025-08-28 16:37:22,480.49,3.28,0.0023,0.559,0.751,47.9,0,62.3,True,0.1
